CODIGO,GLOSA,FONASA,ISAPRE,PARTICULAR,N ORDEN,CATEGORIA
303030,ESTRADIOL (17 BETA).,8700,11310,14494,8,Laboratorio
303031,"INSULINA, CURVA DE 3 MUESTRAS",22260,28938,37085,8,Laboratorio
303035,CORTISOL LIBRE EN ORINA,9140,11882,15227,8,Laboratorio
303046,SHBG (SEX HORMONE BINDING GLOBULIN).,20430,26559,34036,8,Laboratorio
303047,IGF1 O SOMATOMEDINA C (INSULINE LIKE GROWTH FACTOR 1).,22020,28626,36685,8,Laboratorio
303048,IGFBP 1 (INSULINE LIKE GROWTH FACTOR BINDING PROTEIN),21680,28184,36119,8,Laboratorio
303049,"CATECOLAMINAS EN SANGRE (INCLUYE MEDICIÓN DE ADRENALINA, NORADRENALINA Y DOPAMINA)",56140,72982,93529,8,Laboratorio
303050,METANEFRINAS URINARIAS (INCLUYE METANEFRINA Y NORMETANEFRINA),68340,88842,113854,8,Laboratorio
303051,"CATECOLAMINAS URINARIAS (INCLUYE MEDICIÓN DE ADRENALINA, NORADRENALINA Y DOPAMINA)",58750,76375,97878,8,Laboratorio
303052,PÉPTIDO C,45500,59150,75803,8,Laboratorio
303053,CALCITONINA,46160,60008,76903,8,Laboratorio
303055,PRO-BNP,53840,69992,89697,8,Laboratorio
303056,CORTISOL EN SALIVA,49220,63986,82001,8,Laboratorio
303057,T3 LIBRE,21310,27703,35502,8,Laboratorio
303123,ÍNDICE ANDROGÉNICO (IAL) (Incluir códigos 030302201 y 0303046),20860,27118,34753,8,Laboratorio
303503,"PERFIL TIROIDEO (Incluye códigos 0303028, 0303027, 030302401, 0303026)",31757,31757,31757,8,Laboratorio
303504,ACTIVIDAD RENINA PLASMÁTICA,109481,109481,109481,8,Laboratorio
303505,ENZIMA CONVERTIDORA DE ANGIOTENSINA,142231,142231,142231,8,Laboratorio
303507,11 DESOXICORTICOESTERONA (DESOXICORTISOL) POR TANDEM/MASAS,93153,93153,93153,8,Laboratorio
303512,DIHIDROTESTOSTERONA,46836,46836,46836,8,Laboratorio
303513,17 CETOESTEROIDES EN ORINA,9778,9778,9778,8,Laboratorio
303515,BETA HCG URGENCIA,21340,21340,21340,8,Laboratorio
303516,17 OH CORTICOESTEROIDES EN ORINA 24 HORAS,9716,9716,9716,8,Laboratorio
303517,ACIDO VAINILLILMANDÉLICO EN ORINA,19979,19979,19979,8,Laboratorio
303520,SEROTONINA,141598,141598,141598,8,Laboratorio
303522,ERITROPOYETINA,147497,147497,147497,8,Laboratorio
303524,"17 ALFA OH PROGESTERONA, TANDEM MASAS",59568,59568,59568,8,Laboratorio
303525,HORMONA DEL CRECIMIENTO (GH) POST CARGA DE GLUCOSA,26070,26070,26070,8,Laboratorio
304016,CARIOTIPO MOLECULAR (HIBRIDACIÓN GENÓMICA COMPARATIVA EN MICROMATRICES) 60K,819920,1065896,1365987,8,Laboratorio
304501,CARIOGRAMA EN SANGRE,391227,391227,391227,8,Laboratorio
304502,CARIOGRAMA TECNICA ESPECIAL,456433,456433,456433,8,Laboratorio
304503,CARIOGRAMA SANGRE DE CORDÓN,456433,456433,456433,8,Laboratorio
304504,CARIOGRAMA EN MÉDULA OSEA,456433,456433,456433,8,Laboratorio
304505,CARIOGRAMA EN LÍQUIDO AMNIÓTICO,391227,391227,391227,8,Laboratorio
304506,CARIOGRAMA RESTOS DE ABORTO,456433,456433,456433,8,Laboratorio
304514,TEST DE METILACIÓN,279133,279133,279133,8,Laboratorio
304516,PCR MUTACIÓN JAK2,362363,362363,362363,8,Laboratorio
304518,DISOMÍA UNIPARENTAL (MARCADORES MICROSATELITALES),256914,256914,256914,8,Laboratorio
304519,GENOTIFICACIÓN VIH,645644,645644,645644,8,Laboratorio
304524,ESTUDIO DE MUTACIONES FIBROSIS QUÍSTICA,458306,458306,458306,8,Laboratorio
304526,DIAGNÓSTICO GENÉTICO-MOLECULAR DE ACONDROPLASIA E HIPOCONDROPLASIA,324866,324866,324866,8,Laboratorio
304532,ESTUDIO GENÉTICO MOLECULAR GEN PTPN11 (SINDROME NOONAN),286489,286489,286489,8,Laboratorio
304542,ESTUDIO GENÉTICO SINDROME X-FRAGIL,393320,393320,393320,8,Laboratorio
304545,"LACTOGEN, TEST GENÉTICO INTOLERANCIA A LA LACTOSA POR PCR",85863,85863,85863,8,Laboratorio
304548,"ATROFIA MUSCULAR ESPINAL (SMA) GEN SMN1, DIAGNÓSTICO GENÉTICO MOLECULAR",217557,217557,217557,8,Laboratorio
304549,"DISTROFIA MIOTÓNICA TIPO I, ESTUDIO GENÉTICO MOLECULAR",206814,206814,206814,8,Laboratorio
304551,SCREENING PRENATAL,1063558,1063558,1063558,8,Laboratorio
304554,"MALABSORCIÓN DE LACTOSA, ESTUDIO GENÉTICO-MOLECULAR",197996,197996,197996,8,Laboratorio
304555,DETERMINACIÓN CD20+ (TERAPIA CON ACMO ANTI CD20),151270,151270,151270,8,Laboratorio
304556,"SINDROME CHARCOT MARIE TOOTH, DGCO GENETICO MOLECULAR",217557,217557,217557,8,Laboratorio
304557,SINDROME BECKWITH/SILVER RUSELL-MPLA,278253,278253,278253,8,Laboratorio
304562,SINDROME MICRO DELECIÓN/DUPLICAIÓN POR MPLA,186977,186977,186977,8,Laboratorio
304564,HIPERPLASIA SUPRARRENAL CONGÉNITA POR DÉFICIT DE 21 HIDROXILASA (GEN CYP21A2),410454,410454,410454,8,Laboratorio
304565,"ANEUPLOIDIA, PCR FLUORESCENTE DE LOS CROMOSOMAS 13, 18, 21, X e Y",360543,360543,360543,8,Laboratorio
304566,"SINDROME PRADER-WILLI Y ANGELMAN, ESTUDIO GENÉTICO MOLECULAR",256914,256914,256914,8,Laboratorio
304567,TEST DE PATERNIDAD,748182,748182,748182,8,Laboratorio
304570,HEMOCROMATOSIS GEN,263459,263459,263459,8,Laboratorio
304571,FISH T(4;14),545924,545924,545924,8,Laboratorio
304572,FISH DELECIÓN p53 (17p13.1) y 11 Q22,545924,545924,545924,8,Laboratorio
304574,"SINDROME DE GILBERT, ESTUDIO GENÉTICO MOLECULAR",145576,145576,145576,8,Laboratorio
304575,"SINDROME DE MELAS Y DE MERRF, ESTUDIO GENÉTICO-MOLECULAR",183272,183272,183272,8,Laboratorio
304577,ESTUDIO GENÉTICO DEL GEN BRCA 1/2,525594,525594,525594,8,Laboratorio
304602,"Secuenciación masiva y cribado bioinformático de CNVs, panel de 30 genes",647275,647275,647275,8,Laboratorio
304603,"Secuenciación masiva y cribado bioinformático de CNVs, panel de 38 genes",802395,802395,802395,8,Laboratorio
304655,"CROMOSOMA Y, ESTUDIO SECUENCIAS ESPECÍFICAS",246119,246119,246119,8,Laboratorio
304656,Secuenciación exómica NGS + CNVs con grupo ASCIRES y Sistemas Genómicos,1044621,1044621,1044621,8,Laboratorio
304658,FISH 1 p32/q21,636093,636093,636093,8,Laboratorio
305001,ALFA 1 ANTITRIPSINA CUANTITATIVA,8660,11258,14428,8,Laboratorio
305003,ALFA FETOPROTEÍNAS,8400,10920,13994,8,Laboratorio
305004,ANTICUERPOS ENA (complejo de antigenos) - TAMIZAJE DE ANTICUERPOS ANTI ANTIGENOS NUCLEARES,17380,22594,28955,8,Laboratorio
305005,ANTICUERPOS ANTI-MITOCONDRIALES (AMA),12220,15886,20359,8,Laboratorio
305007,ANTICUERPOS ANTI-MICROSOMALES - TPO,9760,12688,16260,8,Laboratorio
305008,ANTIESTREPTOLISINA O,7550,9815,12578,8,Laboratorio
305009,ANTÍGENO CARCINOEMBRIONARIO (CEA).,11410,14833,19009,8,Laboratorio
305010,BETA 2 MICROGLOBULINA,12980,16874,21625,8,Laboratorio
305012,COMPLEMENTO C1q,7550,9815,12578,8,Laboratorio
305014,CRIOGLOBULINAS,2060,2678,3432,8,Laboratorio
305020,FACTOR REUMATOIDEO CUANTITATIVO,7420,9646,12362,8,Laboratorio
305021,INHIBIDOR DE C1,9470,12311,15777,8,Laboratorio
305026,INMUNOGLOBULINA IGA SECRETORA.,7090,9217,11812,8,Laboratorio
305027,INMUNOGLOBULINAS IgA,8300,10790,13828,8,Laboratorio
305028,INMUNOGLOBULINAS IgE TOTAL,8660,11258,14428,8,Laboratorio
305029,"INMUNOGLOBULINAS IgE, ESPECIFICAS, c/u",8510,11063,14178,8,Laboratorio
305031,PROTEINA C REACTIVA CUANTITATIVA,9810,12753,16343,8,Laboratorio
305035,CRIOAGLUTININAS,4290,5577,7147,8,Laboratorio
305070,ANTÍGENO PROSTÁTICO ESPECÍFICO,14690,19097,24474,8,Laboratorio
305081,ANTICUERPO ANTIENDOMISIO Ig A (EMA),18300,23790,30488,8,Laboratorio
305082,ANTICUERPOS ANTI-CITOPLASMA DE NEUTRÓFILOS (ANCA P),26180,34034,43616,8,Laboratorio
305084,ANTICUERPOS IgM ANTICARDIOLIPINAS,20800,27040,34653,8,Laboratorio
305085,ANTICUERPOS ANTI-LKM-1,37170,48321,61925,8,Laboratorio
305086,ANTICUERPOS IgA ANTIGLIADINA,17070,22191,28439,8,Laboratorio
305089,"LINFOCITOS B TOTALES (CD19), TÉCNICA CITOMETRÍA DE FLUJO",73760,95888,122884,8,Laboratorio
305091,LINFOCITOS T CD3,47060,61178,78402,8,Laboratorio
305092,LINFOCITOS NATURAL KILLERS CD16/CD56,45820,59566,76336,8,Laboratorio
305093,"ESTUDIO DE INMUNOFENOTIPO, LEUCEMIAS",343860,447018,572871,8,Laboratorio
305094,"SINDROME LINFOPROLIFERATIVO, INMUNOFENOTIPO / MIELOMA MÚLTIPLE",293070,380991,488255,8,Laboratorio
305095,"SINDROME MIELODISPLÁSTICO/MIELOPROLIFERATIVO, INMUNOFENOTIPO",298410,387933,497151,8,Laboratorio
305096,"ENFERMEDAD MÍNIMA RESIDUAL (EMR), INMUNOFENOTIPO",189510,246363,315724,8,Laboratorio
305097,CUANTIFICACIÓN DE CÉLULAS PROGENITORAS HEMATOPOYÉTICAS CD 34,81240,105612,135346,8,Laboratorio
305098,CROMOGRANINA A,49300,64090,82134,8,Laboratorio
305099,"PEPTIDO CITRULINADO, ANTICUERPOS IgG",38150,49595,63558,8,Laboratorio
305100,ANTÍGENO PROSTÁTICO ESPECÍFICO LIBRE,6613,6613,6613,8,Laboratorio
305104,ANTIGENO PROSTATICO TOTAL Y LIBRE,24260,31538,40417,8,Laboratorio
305105,"ANTICUERPOS ANTI B2 GLICOPROTEINA 1, IgM e IgG C/U",40400,52520,67306,8,Laboratorio
305106,"ESTUDIO INMUNOLÓGICO DE DIABETES (DETERMINACIÓN DE ANTICUERPOS ANTI CÉLULAS DE ISLOTES (ICA), AUTO ANTICUERPO INSULINA NATIVA (IAA), ANTI ANTÍGENO DE INSULINOMA-2 (IA2) Y ANTI GLUTAMATO DESCARBOXILASA (GADA)",107720,140036,179462,8,Laboratorio
305107,ANTICUERPOS ANTI-MPO (MIELOPEROXIDASA),39760,51688,66240,8,Laboratorio
305108,ANTICUERPOS ENA (complejo de antigenos) - TAMIZAJE DE ANTICUERPOS ANTI ANTIGENOS NUCLEARES C/U,22820,29666,38018,8,Laboratorio
305116,TIPIFICACIÓN HLA A y B (CLASE I),174330,226629,290434,8,Laboratorio
305118,HLA-B27 TIPIFICACIÓN (BIOLOGÍA MOLECULAR),91530,118989,152489,8,Laboratorio
305122,TIPIFICACIÓN HLA-DR (CLASE II),114510,148863,190774,8,Laboratorio
305124,"RECEPTOR DE TIROTROPINA (TRAb), ANTICUERPOS ANTI",34680,45084,57777,8,Laboratorio
305170,ANTIGENO CA 125,15220,19786,25357,8,Laboratorio
305181,ANTICUERPOS ANTITRANSGLUTAMINASA tisular (IgA /IgG) (c/u),19570,25441,32604,8,Laboratorio
305183,ANTICUERPOS ANTI CÉLULAS PARIETALES,18461,18461,18461,8,Laboratorio
305503,"SUBPOBLACIONES LINFOCITARIAS (MARCADORES CELULARES: CD4, CD8)",99109,99109,99109,8,Laboratorio
305504,"SUBCLASES IgG (1, 2, 3, 4)",262947,262947,262947,8,Laboratorio
305507,"ANTICUERPOS ANTITIROIDEOS (Incluye códigos 030500701, 030500702)",26518,26518,26518,8,Laboratorio
305508,"ANTICUERPOS AUTOINMUNES (Incluye códigos 030500502, 030500504, 030500401, 030500404, 030500405, 030500407, 030500403,030500501, 030500505)",157494,157494,157494,8,Laboratorio
305509,PANEL IgE ESPECÍFICAS (22 alérgenos),51961,51961,51961,8,Laboratorio
305510,PROTEÍNA C REACTIVA CUANTITATIVA ULTRASENSIBLE,10612,10612,10612,8,Laboratorio
305511,ANTICUERPOS ANTI PR3,17380,17380,17380,8,Laboratorio
305513,TIPIFICACIÓN HLA-B5701,160184,160184,160184,8,Laboratorio
305519,AC. ANTI MEMBRANA BASAL GLOMERULAR (por ELISA),144199,144199,144199,8,Laboratorio
305520,AC. ANTIRECEPTORES DE ACETILCOLINA,138573,138573,138573,8,Laboratorio
305521,AC. ANTI ACUAPORINA 4 (NMO) y ANTI-MOG,222928,222928,222928,8,Laboratorio
305524,"PANEL MIOSITIS (Mi-2, Ku, PM-Scl100, PM-Scl75, Jo-1, SRP, PL-7, PL-12, EJ, OJ, Ro-52)",130737,130737,130737,8,Laboratorio
305528,ANTICUERPOS IGG HELICOBACTER PYLORI,66608,66608,66608,8,Laboratorio
305529,CH 50 (COMPLEMENTO HEMOLITICO),83634,83634,83634,8,Laboratorio
305533,"ASCA IgA, ASCA IgG",68362,68362,68362,8,Laboratorio
305534,ANTICUERPOS ANTI RECEPTOR FOSFOLIPASA A2,66438,66438,66438,8,Laboratorio
305537,"DEFICIENCIA ADHESIÓN LEUCOCITARIA (LAD) CD15, CD18",151457,151457,151457,8,Laboratorio
305538,ANTICUERPOS ANTI-CELULAS PARIETALES Y ANTI-FACTOR INTRINSECO por ELISA,148314,148314,148314,8,Laboratorio
305539,PANEL ENCEFALITIS AUTOINMUNES EN LCR,404231,404231,404231,8,Laboratorio
305540,ESTUDIO CREUTZFELDT JACOB,145816,145816,145816,8,Laboratorio
305543,TEST ISAC (MICROARRAY DE IGE ESPECÍFICAS),489465,489465,489465,8,Laboratorio
305546,INHIBIDOR C1 FUNCIONAL,119121,119121,119121,8,Laboratorio
305548,AC ANTI DNA GENÓMICO DOBLE CADENA CUANTITATIVO (ELISA),66577,66577,66577,8,Laboratorio
305549,ANTICUERPOS ANTIMITOCONDRIALES M2 (AMA-M2),89896,89896,89896,8,Laboratorio
305550,PANEL IgE ESPECÍFICAS 36 ALERGENOS,108683,108683,108683,8,Laboratorio
305551,"AQUAPORINA-4, IGG CUALITATIVA",176377,176377,176377,8,Laboratorio
305552,LINFOCITOS B DE MEMORIA (CD27+),166421,166421,166421,8,Laboratorio
305553,"PARANEOPLÁSICOS, ANTICUERPOS ANTI NEURONALES (12 Ag)",341620,341620,341620,8,Laboratorio
305554,INMUNOFIJACIÓN CADENAS LIVIANAS KAPPA Y LAMBDA CUANTITATIVO >>> CRS VITACURA,146813,146813,146813,8,Laboratorio
305556,ANTICUERPOS ANTI HMGCR,153052,153052,153052,8,Laboratorio
305557,INTERLEUKINA HUMANA 6 (IL-6),45370,45370,45370,8,Laboratorio
305558,TIPIFICACIÓN HLA-DQ2 Y HLA-DQ8,151425,151425,151425,8,Laboratorio
305559,INMUNOGLOBULINA D,87407,87407,87407,8,Laboratorio
305564,ESTALLIDO RESPIRATORIO (TEST ESTIMULACIÓN DIHIDRORODAMINA),177201,177201,177201,8,Laboratorio
305565,ANA PROFILE 23 AUTOANTICUERPOS IGG,89564,89564,89564,8,Laboratorio
305566,PANEL ENFERMEDADES HEPATICAS AUTOINMUNES,132637,132637,132637,8,Laboratorio
305567,ANTICUERPOS ANTI TROMBOSPONDINA,170987,170987,170987,8,Laboratorio
305568,"PANEL CHILE, IGE ESPECÍFICAS",110395,110395,110395,8,Laboratorio
305569,RECEPTOR SOLUBLE INTERLEUKINA-2 (sCD25),231749,231749,231749,8,Laboratorio
305571,PANEL ENCEFALITIS AUTOINMUNES EN SUERO Y LCR,707404,707404,707404,8,Laboratorio
305572,LINFOPROLIFERACIÓN DE LINFOCITOS T CON PHA,354867,354867,354867,8,Laboratorio
305573,EMIGRANTES TÍMICOS RECIENTES,191813,191813,191813,8,Laboratorio
305585,TEST INTOLERANCIA ALIMENTARIA,62550,62550,62550,8,Laboratorio
305586,TIPIFICACIÓN CÉLULAS MESENQUIMATOSAS (CMS),63189,63189,63189,8,Laboratorio
305587,ANTI TOXOIDE TETÁNICO IGG,233210,233210,233210,8,Laboratorio
305588,TIPIFICACIÓN MOLECULAR HLA B*51,128690,128690,128690,8,Laboratorio
306001,BACILOSCOPÍA ZIEHLNEELSEN POR CONCENTRACIÓN DE LÍQUIDOS,4260,5538,7097,8,Laboratorio
306002,BACILOSCOÍA ZIEHLNEELSEN,2780,3614,4631,8,Laboratorio
306004,EXAMEN DIRECTO AL FRESCO,2420,3146,4032,8,Laboratorio
306005,TINCIÓN DE GRAM.,1120,1456,1866,8,Laboratorio
306007,COPROCULTIVO,6700,8710,11162,8,Laboratorio
306008,CULTIVO CORRIENTE,5860,7618,9763,8,Laboratorio
306011,UROCULTIVO,5970,7761,9946,8,Laboratorio
306012,CULTIVO PARA ANAEROBIOS,14290,18577,23807,8,Laboratorio
306014,CULTIVO YERSINIA,8580,11154,14294,8,Laboratorio
306016,CULTIVO PARA NEISSERIA GONORRHOEAE,4780,6214,7963,8,Laboratorio
306017,CULTIVO PARA LEVADURAS,4340,5642,7230,8,Laboratorio
306018,CULTIVO PARA BACILO DE KOCH,7390,9607,12312,8,Laboratorio
306023,MYCOPLASMA HOMINIS,10180,13234,16960,8,Laboratorio
306026,ANTIBIOGRAMA CORRIENTE,4340,5642,7230,8,Laboratorio
306027,ANTIBIOGRAMA DE ESTUDIO DE SENSIBILIDAD POR DILUCIÓN (CIM),13060,16978,21758,8,Laboratorio
306028,ANTIFUNGIGRAMA,4370,5681,7280,8,Laboratorio
306034,CHLAMIDIA TRACHOMATIS Ig M,8750,11375,14578,8,Laboratorio
306036,MONONUCLEOSIS INFECCIOSA - REACCIÓN DE PAUL BUNNELL,3860,5018,6431,8,Laboratorio
306037,MYCOPLASMA PNEUMONIAE - ANTICUERPOS IgM,8420,10946,14028,8,Laboratorio
306038,R.P.R.,4350,5655,7247,8,Laboratorio
306039,REACCIONES DE AGLUTINACION (WIDAL),5730,7449,9546,8,Laboratorio
306041,ANTICUERPOS ANTI-TREPONEMA PALLIDUM (FTA - ABS),8030,10439,13378,8,Laboratorio
306042,V.D.R.L,4990,6487,8313,8,Laboratorio
306043,ARTRÓPODOS MACROSCOPICOS DIAGNOSTICO DE,5140,6682,8563,8,Laboratorio
306045,COPROPARASITARIO SERIADO CON TECNICA PARA CRYPTOSPORIDIUM SP,14320,18616,23857,8,Laboratorio
306046,COPROPARASITARIO SERIADO PARA FASCIOLA HEPATICA,32640,42432,54378,8,Laboratorio
306047,COPROPARASITARIO SERIADO PARA ISOSPORA,7540,9802,12562,8,Laboratorio
306048,COPROPARASITOLOGICO SERIADO SIMPLE (METODO TELEMANN),4800,6240,7997,8,Laboratorio
306049,"DIAG, DE PARASITOS DIRECTO EN DEPOSICIONES U OTROS",4580,5954,7630,8,Laboratorio
306050,"DIAGNÓSTICO PARASITARIO EN EXUDADOS, SECRECIONES Y OTROS LÍQUIDOS ORGÁNICOS",4820,6266,8030,8,Laboratorio
306051,"GRAHAM, EXAMEN DE",3390,4407,5648,8,Laboratorio
306052,"GUSANOS MACROSCÓPICOS, DIAGNÓSTICO DE",2830,3679,4715,8,Laboratorio
306053,"HEMOPARÁSITOS, DIAGNÓSTICO MICROSCÓPICO DE",16060,20878,26756,8,Laboratorio
306056,"RASPADO DE PIEL, EXAMEN MICROSCÓPICO DE (""ACAROTEST"")",6420,8346,10696,8,Laboratorio
306059,COPROPARASITOLÓGICO SERIADO SIMPLE (MÉTODO PAFS),6380,8294,10629,8,Laboratorio
306061,"CHAGAS, IgG, (ELISA)",9060,11778,15094,8,Laboratorio
306069,"ADENOVIRUS IgM, Ac VIRALES, DETERM DE",10060,13078,16760,8,Laboratorio
306070,"ADENOVIRUS, Ag VIRALES DETERM. DE, POR IF",9010,11713,15011,8,Laboratorio
306074,"VIRUS HEPATITIS A, ANTICUERPOS IGM DEL [Anti-HAV IgM]",12350,16055,20575,8,Laboratorio
306076,"VIRUS HEPATITIS B, ANTICORE TOTAL DEL. [Anti-HBc]",12370,16081,20608,8,Laboratorio
306078,"VIRUS HEPATITIS B, ANTÍGENO E [Hbe Ag]",11180,14534,18626,8,Laboratorio
306079,"VIRUS HEPATITIS B, ANTÍGENO DE SUPERFICIE O ANTÍGENO AUSTRALIANO. [HBsAg]",8830,11479,14711,8,Laboratorio
306080,"VIRUS HEPATITIS B, ANTICORE IGM [Anti-HBc IgM]",12300,15990,20492,8,Laboratorio
306081,"VIRUS HEPATITIS C, ANTICUERPOS DE. [Anti-HCV]",13490,17537,22474,8,Laboratorio
306082,CORONAVIRUS COVID-19 POR PCR,25150,32695,41900,8,Laboratorio
306083,Citomegalovirus (CMV) shell vial aislamiento rápido,74900,97370,124783,8,Laboratorio
306084,HEPATITIS B CARGA VIRAL,114200,148460,190257,8,Laboratorio
306085,CARGA VIRAL HEPATITIS C,127070,165191,211699,8,Laboratorio
306086,VIH CARGA VIRAL,67530,87789,112505,8,Laboratorio
306087,"CARGA VIRAL, EPSTEIN BARR",158450,205985,263978,8,Laboratorio
306088,POLIOMA (BK) VIRUS CARGA VIRAL,98160,127608,163535,8,Laboratorio
306090,TEST RÁPIDO DE STREPTOCOCCUS GRUPO A,9810,12753,16343,8,Laboratorio
306091,HEMOCULTIVO AERÓBICO AUTOMATIZADO CON ANTIBIOGRAMA,28500,37050,47481,8,Laboratorio
306093,HEMOCULTIVO AUTOMATIZADO PARA MICOBACTERIAS. 1 FRASCO,30050,39065,50063,8,Laboratorio
306094,ANTÍGENO GALACTOMANANO,43180,56134,71938,8,Laboratorio
306095,PARÁSITOS: DETERMINACIÓN POR REACCIÓN DE POLIMERASA EN CADENA (PCR),65660,85358,109390,8,Laboratorio
306096,PARÁSITOS TEST RÁPIDO ANTICUERPOS (CHAGAS Y OTROS),17250,22425,28739,8,Laboratorio
306097,PCR PARA CHLAMYDIA TRACHOMATIS Y NEISSERIA GONHORREAE,42710,55523,71155,8,Laboratorio
306098,TOXINA CLOSTRIDIUM DIFFICILE,19520,25376,32520,8,Laboratorio
306099,STREPTOCOCCUS GRUPO B/AGALACTIAE EN EMBARAZADA,15540,20202,25890,8,Laboratorio
306100,CULTIVO ACELERADO MICOBACTERIAS,26180,34034,43616,8,Laboratorio
306101,CULTIVO DE LÍQUIDO DE CAVIDADES ESTÉRILES EN FRASCO DE HEMOCULTIVO AUTOMATIZADO. INCLUYE ATB. 1 FRASCO,21770,28301,36269,8,Laboratorio
306107,"PNEUMOCISTIS JIROVECII, PCR",84930,110409,141493,8,Laboratorio
306111,HTLV I y II DETERMINACIÓN DE ANTICUERPOS VIRALES,77540,100802,129182,8,Laboratorio
306112,VIH ANTICUERPOS Y ANTÍGENOS VIRALES,7300,9490,12162,8,Laboratorio
306117,BORDETELLA PERTUSSIS IGG,4910,6383,8180,8,Laboratorio
306118,"BORDETELLA PERTUSSIS, PCR-RT",64090,83317,106774,8,Laboratorio
306119,QUANTIFERON-TB GOLD,102400,133120,170598,8,Laboratorio
306122,PANEL VIRUS RESPIRATORIO MOLECULAR (15 A 17 VIRUS),86470,112411,144059,8,Laboratorio
306123,"VIRUS PAPILOMA HUMANO POR PCR-RT, GENOTIFICACIÓN ALTO RIESGO, TIPOS 16 Y 18 (SOLO MUESTRAS ENDOCERVICALES)",44240,57512,73704,8,Laboratorio
306124,ANTÍGENO URINARIO PNEUMOCOCO,42848,42848,42848,8,Laboratorio
306125,"MYCOPLASMA PNEUMONIAE IgM, TEST PACK",26003,26003,26003,8,Laboratorio
306126,BORDETELLA PERTUSSIS IgM,14766,14766,14766,8,Laboratorio
306169,ANTICUERPOS HIV,8720,11336,14528,8,Laboratorio
306170,ROTAVIRUS,8260,10738,13761,8,Laboratorio
306171,VIRUS HANTA IgM e IgG,179821,179821,179821,8,Laboratorio
306172,HISOPADO NASAL BUSQUEDA SAMR (Staphylococcus aureus),31576,31576,31576,8,Laboratorio
306173,VIGILANCIA 2 RECTAL,12303,12303,12303,8,Laboratorio
306174,VIGILANCIA 3 NASAL-RECTAL,24608,24608,24608,8,Laboratorio
306175,CONTROL AMBIENTAL,26814,26814,26814,8,Laboratorio
306176,TEST RÁPIDO HANTAVIRUS Ig M,70285,70285,70285,8,Laboratorio
306270,VIRUS SINCICIAL RESPIRATORIO IgM,9520,12376,15860,8,Laboratorio
306271,TEST RÁPIDO DETECCIÓN DE ANTÍGENOS SARS CoV-2,9540,12402,15894,8,Laboratorio
306500,"VIRUS HERPES TIPO 1 y 2, PCR",147917,147917,147917,8,Laboratorio
306501,"VIRUS HERPES TIPO 6, PCR",127977,127977,127977,8,Laboratorio
306502,"ENTEROVIRUS, PCR",99560,99560,99560,8,Laboratorio
306505,"MYCOBACTERIUM TUBERCULOSIS, PCR",109494,109494,109494,8,Laboratorio
306506,"HTLV I y II, PCR",175504,175504,175504,8,Laboratorio
306507,"VIRUS PAROTIDITIS IgM; AC. VIRALES, DETERM DE",63951,63951,63951,8,Laboratorio
306508,"VIRUS PAROTIDITIS IgG; AC. VIRALES, DETERM DE",63951,63951,63951,8,Laboratorio
306511,"VIRUS RESPIRATORIO SINCICIAL, TEST PACK",17176,17176,17176,8,Laboratorio
306512,"ADENOVIRUS, TEST PACK",14519,14519,14519,8,Laboratorio
306513,"VIRUS INFLUENZA A Y B, TEST PACK",20400,20400,20400,8,Laboratorio
306514,ADENOVIRUS POR PCR,126950,126950,126950,8,Laboratorio
306516,RECUENTO DIFERENCIAL DE CELULAS EN LAVADO BRONCOALVEOLAR,54833,54833,54833,8,Laboratorio
306518,"HEPATITIS E, IgG",87421,87421,87421,8,Laboratorio
306519,"HEPATITIS E, IgM",148363,148363,148363,8,Laboratorio
306520,"CRIPTOCOCCUS NEOFORMANS, DETECCION CUANTITATIVA DE ANTIGENO EN SANGRE",146657,146657,146657,8,Laboratorio
306521,"CRIPTOCOCCUS NEOFORMANS, DETECCION CUALITATIVA DE ANTIGENO EN SANGRE Y LIQUIDO CEFALORAQUIDEO",98177,98177,98177,8,Laboratorio
306522,"EPSTEIN BARR, POR PCR",94488,94488,94488,8,Laboratorio
306523,"CITOMEGALOVIRUS, POR PCR",130304,130304,130304,8,Laboratorio
306525,BORRELIA BURDOGFERI IgM e IgG,243118,243118,243118,8,Laboratorio
306526,"TINTA CHINA, OBSERVACION DIRECTA",11041,11041,11041,8,Laboratorio
306528,PCR PARA VIRUS JC,143093,143093,143093,8,Laboratorio
306531,"ENTHERPEX (V.Herpes simple 1 y2, V.Varicela Zoster, Epstein Barr, Virus Herpes 6,7 y 8, Enterovirus)",172020,172020,172020,8,Laboratorio
306533,PCR VARICELLA ZOSTER,75586,75586,75586,8,Laboratorio
306534,PCR TRYPANOSOMA CRUZZI (CHAGAS),197084,197084,197084,8,Laboratorio
306535,PCR HEPATITIS B,102558,102558,102558,8,Laboratorio
306536,PCR HEPATITIS C,123769,123769,123769,8,Laboratorio
306538,"CITOMEGALOVIRUS, CARGA VIRAL",130304,130304,130304,8,Laboratorio
306539,PCR PARA MYCOPLASMA PNEUMONIAE,67199,67199,67199,8,Laboratorio
306541,PCR PARA MYCOPLASMA HOMINIS,31637,31637,31637,8,Laboratorio
306542,PCR PARA UREAPLASMA UREALYTICUM,31637,31637,31637,8,Laboratorio
306543,PCR PARA TOXOPLASMA GONDII,75421,75421,75421,8,Laboratorio
306545,PCR PARA MYCOPLASMA GENITALUM,31637,31637,31637,8,Laboratorio
